order_item_id,order_id,product_id,quantity,unit_price,discount
1701,688,6,5,212.56,0.0
1702,688,16,2,152.75,0.0
1703,688,5,3,387.05,0.05
1704,689,1,2,352.32,0.0
1705,689,16,3,152.75,0.0
1706,689,5,2,387.05,0.0
1707,689,11,1,219.22,0.0
1708,690,13,4,110.8,0.05
1709,691,14,4,170.44,0.0
1710,692,16,2,152.75,0.0
1711,692,18,3,311.1,0.0
1712,692,7,4,178.21,0.0
1713,693,11,3,219.22,0.0
1714,693,6,3,212.56,0.0
1715,693,9,1,125.78,0.0
1716,693,5,1,387.05,0.0
1717,694,20,5,427.4,0.0
1718,694,3,4,244.94,0.0
1719,694,1,1,352.32,0.0
1720,694,2,2,67.47,0.0
1721,695,20,4,427.4,0.15
1722,695,8,3,290.69,0.15
1723,696,16,5,152.75,0.0
1724,696,4,1,235.29,0.0
1725,696,13,1,110.8,0.05
1726,697,12,2,192.27,0.0
1727,697,7,3,178.21,0.15
1728,697,13,2,110.8,0.0
1729,698,2,3,67.47,0.0
1730,698,10,5,69.78,0.0
1731,698,14,4,170.44,0.05
1732,699,2,3,67.47,0.0
1733,699,17,3,175.72,0.0
1734,699,8,3,290.69,0.0
1735,700,10,4,69.78,0.05
1736,701,15,4,169.95,0.0
1737,701,7,5,178.21,0.0
1738,701,2,1,67.47,0.0
1739,702,2,3,67.47,0.1
1740,702,4,4,235.29,0.15
1741,702,19,3,139.22,0.0
1742,703,17,1,175.72,0.0
1743,703,16,3,152.75,0.0
1744,703,3,5,244.94,0.0
1745,703,11,1,219.22,0.0
1746,704,6,5,212.56,0.05
1747,704,1,3,352.32,0.0
1748,705,13,1,110.8,0.0
1749,705,16,5,152.75,0.0
1750,705,9,5,125.78,0.0
1751,705,4,5,235.29,0.0
1752,706,6,3,212.56,0.0
1753,706,7,1,178.21,0.05
1754,707,5,1,387.05,0.0
1755,707,6,4,212.56,0.05
1756,707,14,3,170.44,0.05
1757,708,17,5,175.72,0.0
1758,708,9,3,125.78,0.05
1759,708,12,2,192.27,0.0
1760,709,1,1,352.32,0.1
1761,709,6,1,212.56,0.0
1762,710,1,1,352.32,0.05
1763,711,11,4,219.22,0.0
1764,712,2,1,67.47,0.0
1765,712,16,1,152.75,0.0
1766,712,3,3,244.94,0.0
1767,713,10,5,69.78,0.0
1768,713,20,2,427.4,0.0
1769,713,15,1,169.95,0.0
1770,714,3,4,244.94,0.15
1771,715,2,1,67.47,0.0
1772,715,9,4,125.78,0.0
1773,715,7,4,178.21,0.05
1774,716,6,5,212.56,0.0
1775,717,5,5,387.05,0.0
1776,717,19,4,139.22,0.0
1777,717,1,3,352.32,0.15
1778,717,17,2,175.72,0.0
1779,718,16,3,152.75,0.0
1780,719,18,1,311.1,0.0
1781,719,11,3,219.22,0.0
1782,720,4,1,235.29,0.0
1783,720,7,3,178.21,0.0
1784,721,19,3,139.22,0.0
1785,722,6,2,212.56,0.0
1786,723,20,2,427.4,0.15
1787,723,19,4,139.22,0.0
1788,723,6,1,212.56,0.0
1789,724,15,3,169.95,0.0
1790,724,4,4,235.29,0.0
1791,724,20,2,427.4,0.0
1792,725,17,4,175.72,0.0
1793,725,13,5,110.8,0.0
1794,725,16,2,152.75,0.0
1795,725,15,3,169.95,0.0
1796,726,1,5,352.32,0.0
1797,726,6,1,212.56,0.0
1798,727,4,4,235.29,0.0
1799,727,11,4,219.22,0.0
1800,727,6,3,212.56,0.0
1801,728,9,4,125.78,0.0
1802,728,18,3,311.1,0.15
1803,728,8,3,290.69,0.0
1804,729,20,1,427.4,0.0
1805,729,18,2,311.1,0.0
1806,729,8,5,290.69,0.0
1807,730,15,1,169.95,0.0
1808,731,16,5,152.75,0.0
1809,731,13,5,110.8,0.0
1810,731,12,1,192.27,0.0
1811,732,9,3,125.78,0.0
1812,733,19,3,139.22,0.0
1813,733,20,3,427.4,0.0
1814,733,9,1,125.78,0.0
1815,733,17,2,175.72,0.0
1816,734,1,5,352.32,0.0
1817,734,18,3,311.1,0.0
1818,735,19,1,139.22,0.0
1819,735,20,2,427.4,0.0
1820,735,12,4,192.27,0.0
1821,736,19,2,139.22,0.0
1822,736,9,3,125.78,0.0
1823,737,17,2,175.72,0.0
1824,737,10,3,69.78,0.1
1825,737,3,5,244.94,0.05
1826,738,5,2,387.05,0.0
1827,738,16,4,152.75,0.0
1828,739,17,3,175.72,0.0
1829,739,2,1,67.47,0.0
1830,740,4,4,235.29,0.0
1831,741,2,2,67.47,0.0
1832,741,19,4,139.22,0.05
1833,741,5,1,387.05,0.0
1834,742,7,2,178.21,0.1
1835,743,19,5,139.22,0.0
1836,743,17,3,175.72,0.05
1837,743,14,3,170.44,0.0
1838,744,10,4,69.78,0.0
1839,745,4,1,235.29,0.0
1840,745,16,5,152.75,0.0
1841,746,2,1,67.47,0.0
1842,746,8,1,290.69,0.0
1843,746,13,4,110.8,0.0
1844,746,5,4,387.05,0.0
1845,747,14,4,170.44,0.0
1846,747,15,2,169.95,0.05
1847,748,12,4,192.27,0.15
1848,749,5,4,387.05,0.1
1849,749,7,5,178.21,0.15
1850,749,8,5,290.69,0.0
1851,750,16,2,152.75,0.0
1852,751,9,3,125.78,0.0
1853,751,6,4,212.56,0.0
1854,751,13,1,110.8,0.0
1855,751,20,1,427.4,0.05
1856,752,2,1,67.47,0.05
1857,752,7,1,178.21,0.0
1858,752,1,5,352.32,0.0
1859,753,11,1,219.22,0.0
1860,754,16,2,152.75,0.0
1861,754,13,4,110.8,0.0
1862,754,10,5,69.78,0.0
1863,755,4,4,235.29,0.0
1864,755,17,3,175.72,0.0
1865,756,9,2,125.78,0.0
1866,756,2,3,67.47,0.0
1867,757,9,3,125.78,0.05
1868,757,7,4,178.21,0.1
1869,757,12,1,192.27,0.0
1870,757,5,5,387.05,0.0
1871,758,9,4,125.78,0.0
1872,758,11,4,219.22,0.1
1873,758,18,1,311.1,0.0
1874,758,19,4,139.22,0.0
1875,759,19,5,139.22,0.0
1876,759,7,3,178.21,0.0
1877,759,9,5,125.78,0.0
1878,759,20,3,427.4,0.05
1879,760,5,1,387.05,0.05
1880,760,9,4,125.78,0.0
1881,760,12,2,192.27,0.0
1882,760,7,5,178.21,0.0
1883,761,4,2,235.29,0.0
1884,761,7,2,178.21,0.0
1885,761,6,1,212.56,0.0
1886,762,4,2,235.29,0.0
1887,762,14,5,170.44,0.0
1888,762,12,5,192.27,0.0
1889,762,8,3,290.69,0.0
1890,763,8,4,290.69,0.0
1891,763,4,3,235.29,0.0
1892,763,3,1,244.94,0.05
1893,764,4,1,235.29,0.0
1894,764,6,1,212.56,0.15
1895,764,20,1,427.4,0.0
1896,764,3,2,244.94,0.0
1897,765,1,3,352.32,0.1
1898,765,8,3,290.69,0.0
1899,766,9,4,125.78,0.0
1900,766,2,4,67.47,0.0
1901,766,7,4,178.21,0.0
1902,766,3,4,244.94,0.0
1903,767,5,5,387.05,0.0
1904,767,3,1,244.94,0.0
1905,767,1,2,352.32,0.1
1906,767,6,1,212.56,0.0
1907,768,3,5,244.94,0.0
1908,768,7,5,178.21,0.0
1909,768,11,4,219.22,0.05
1910,769,15,4,169.95,0.0
1911,769,17,1,175.72,0.0
1912,769,5,4,387.05,0.0
1913,769,14,1,170.44,0.0
1914,770,6,4,212.56,0.0
1915,770,9,4,125.78,0.0
1916,771,11,4,219.22,0.0
1917,771,16,1,152.75,0.0
1918,772,1,5,352.32,0.0
1919,772,13,5,110.8,0.15
1920,772,6,4,212.56,0.05
1921,773,7,3,178.21,0.0
1922,773,2,1,67.47,0.0
1923,773,12,2,192.27,0.0
1924,773,16,3,152.75,0.0
1925,774,14,4,170.44,0.15
1926,774,2,4,67.47,0.05
1927,774,10,5,69.78,0.0
1928,775,1,5,352.32,0.0
1929,775,9,4,125.78,0.05
1930,776,4,1,235.29,0.0
1931,776,11,2,219.22,0.0
1932,776,7,3,178.21,0.0
1933,777,7,3,178.21,0.0
1934,777,2,5,67.47,0.0
1935,777,17,5,175.72,0.0
1936,778,11,1,219.22,0.0
1937,778,12,2,192.27,0.0
1938,778,17,4,175.72,0.0
1939,778,20,4,427.4,0.0
1940,779,5,5,387.05,0.0
1941,779,7,2,178.21,0.0
1942,779,14,1,170.44,0.0
1943,780,20,1,427.4,0.0
1944,781,11,1,219.22,0.0
1945,781,1,3,352.32,0.0
1946,782,1,1,352.32,0.0
1947,782,9,1,125.78,0.0
1948,782,14,3,170.44,0.05
1949,782,10,1,69.78,0.1
1950,783,15,3,169.95,0.0
1951,784,17,5,175.72,0.0
1952,785,1,4,352.32,0.0
1953,786,8,1,290.69,0.0
1954,786,17,5,175.72,0.0
1955,787,8,3,290.69,0.0
1956,788,13,2,110.8,0.0
1957,788,5,3,387.05,0.0
1958,788,16,5,152.75,0.0
1959,788,10,4,69.78,0.0
1960,789,19,4,139.22,0.0
1961,789,12,5,192.27,0.0
1962,789,16,4,152.75,0.0
1963,790,13,1,110.8,0.0
1964,791,20,5,427.4,0.05
1965,791,8,5,290.69,0.0
1966,792,5,2,387.05,0.0
1967,792,7,1,178.21,0.05
1968,792,4,5,235.29,0.0
1969,793,14,2,170.44,0.15
1970,793,5,5,387.05,0.0
1971,793,15,4,169.95,0.0
1972,794,9,1,125.78,0.0
1973,795,17,2,175.72,0.0
1974,795,1,1,352.32,0.0
1975,795,3,4,244.94,0.0
1976,796,1,2,352.32,0.0
1977,796,10,1,69.78,0.15
1978,796,6,1,212.56,0.0
1979,796,2,2,67.47,0.05
1980,797,5,2,387.05,0.05
1981,797,18,2,311.1,0.0
1982,798,1,1,352.32,0.1
1983,798,9,5,125.78,0.0
1984,799,7,4,178.21,0.0
1985,799,4,4,235.29,0.0
1986,799,8,5,290.69,0.0
1987,800,10,5,69.78,0.0
1988,800,5,4,387.05,0.0
1989,801,17,4,175.72,0.0
1990,801,1,2,352.32,0.0
1991,801,14,1,170.44,0.0
1992,802,19,5,139.22,0.0
1993,803,12,3,192.27,0.0
1994,803,20,3,427.4,0.0
1995,803,19,1,139.22,0.15
1996,804,6,2,212.56,0.05
1997,804,10,2,69.78,0.05
1998,804,15,1,169.95,0.0
1999,805,16,1,152.75,0.05
2000,805,13,1,110.8,0.0
2001,805,17,2,175.72,0.0
2002,806,10,4,69.78,0.0
2003,806,9,2,125.78,0.05
2004,807,1,3,352.32,0.0
2005,807,13,1,110.8,0.0
2006,808,11,5,219.22,0.05
2007,808,1,2,352.32,0.0
2008,808,5,3,387.05,0.0
2009,808,15,4,169.95,0.05
2010,809,18,5,311.1,0.0
2011,810,6,4,212.56,0.0
2012,811,10,3,69.78,0.0
2013,811,15,2,169.95,0.15
2014,812,2,3,67.47,0.0
2015,812,7,3,178.21,0.0
2016,812,3,3,244.94,0.0
2017,813,4,4,235.29,0.0
2018,814,2,4,67.47,0.05
2019,814,13,3,110.8,0.0
2020,814,1,4,352.32,0.0
2021,814,12,1,192.27,0.0
2022,815,3,3,244.94,0.0
2023,815,2,2,67.47,0.0
2024,816,3,4,244.94,0.0
2025,817,15,2,169.95,0.0
2026,817,11,4,219.22,0.15
2027,817,20,1,427.4,0.0
2028,818,5,4,387.05,0.0
2029,819,3,2,244.94,0.0
2030,819,12,1,192.27,0.0
2031,820,2,1,67.47,0.0
2032,820,8,3,290.69,0.0
2033,821,1,3,352.32,0.0
2034,822,19,3,139.22,0.0
2035,822,12,2,192.27,0.05
2036,823,8,3,290.69,0.1
2037,823,18,5,311.1,0.0
2038,823,5,4,387.05,0.0
2039,823,20,1,427.4,0.0
2040,824,6,3,212.56,0.0
2041,824,8,5,290.69,0.0
2042,824,15,5,169.95,0.0
2043,824,9,5,125.78,0.0
2044,825,4,4,235.29,0.0
2045,825,8,1,290.69,0.0
2046,826,6,4,212.56,0.0
2047,826,2,1,67.47,0.0
2048,827,16,5,152.75,0.0
2049,827,14,4,170.44,0.0
2050,828,12,4,192.27,0.0
2051,828,13,3,110.8,0.0
2052,829,19,4,139.22,0.0
2053,829,2,5,67.47,0.05
2054,829,4,2,235.29,0.0
2055,829,11,4,219.22,0.15
2056,830,13,1,110.8,0.0
2057,830,9,1,125.78,0.0
2058,830,18,2,311.1,0.0
2059,831,4,3,235.29,0.0
2060,831,16,1,152.75,0.15
2061,832,13,2,110.8,0.0
2062,832,20,3,427.4,0.0
2063,833,15,4,169.95,0.0
2064,833,11,5,219.22,0.0
2065,834,9,2,125.78,0.0
2066,834,3,3,244.94,0.0
2067,834,12,2,192.27,0.15
2068,834,11,4,219.22,0.05
2069,835,20,1,427.4,0.0
2070,835,10,2,69.78,0.0
2071,835,13,4,110.8,0.0
2072,836,12,2,192.27,0.15
2073,837,17,3,175.72,0.0
2074,837,19,4,139.22,0.0
2075,838,7,4,178.21,0.0
2076,839,12,2,192.27,0.0
2077,840,5,2,387.05,0.0
2078,840,17,1,175.72,0.0
2079,841,7,4,178.21,0.0
2080,841,6,1,212.56,0.0
2081,842,8,1,290.69,0.0
2082,842,12,2,192.27,0.0
2083,842,13,5,110.8,0.0
2084,843,15,4,169.95,0.0
2085,844,13,4,110.8,0.15
2086,844,10,5,69.78,0.0
2087,844,2,4,67.47,0.0
2088,844,16,2,152.75,0.0
2089,845,10,5,69.78,0.0
2090,845,12,1,192.27,0.0
2091,846,3,5,244.94,0.0
2092,847,15,3,169.95,0.0
2093,847,10,5,69.78,0.0
2094,847,19,2,139.22,0.05
2095,847,11,2,219.22,0.05
2096,848,14,4,170.44,0.0
2097,848,15,3,169.95,0.0
2098,848,19,4,139.22,0.0
2099,849,17,4,175.72,0.0
2100,849,1,3,352.32,0.0
2101,849,16,3,152.75,0.0
2102,849,7,3,178.21,0.0
2103,850,4,2,235.29,0.1
2104,851,7,5,178.21,0.0
2105,851,3,3,244.94,0.0
2106,852,20,4,427.4,0.1
2107,852,5,5,387.05,0.0
2108,852,14,3,170.44,0.0
2109,853,19,3,139.22,0.0
2110,853,14,3,170.44,0.0
2111,854,14,5,170.44,0.0
2112,854,16,5,152.75,0.15
2113,854,20,2,427.4,0.0
2114,854,19,1,139.22,0.0
2115,855,10,2,69.78,0.0
2116,856,8,5,290.69,0.0
2117,856,3,2,244.94,0.0
2118,857,9,2,125.78,0.0
2119,858,18,5,311.1,0.0
2120,858,11,3,219.22,0.0
2121,858,5,4,387.05,0.15
2122,858,10,2,69.78,0.0
2123,859,18,1,311.1,0.15
2124,859,13,4,110.8,0.15
2125,859,16,3,152.75,0.0
2126,859,1,2,352.32,0.0
2127,860,4,3,235.29,0.0
2128,860,12,1,192.27,0.0
2129,860,17,4,175.72,0.0
2130,860,11,5,219.22,0.0
2131,861,17,5,175.72,0.0
2132,862,19,4,139.22,0.1
2133,862,17,3,175.72,0.0
2134,862,11,3,219.22,0.05
2135,863,16,2,152.75,0.0
2136,863,17,1,175.72,0.0
2137,863,9,5,125.78,0.0
2138,864,7,2,178.21,0.0
2139,864,13,3,110.8,0.0
2140,864,15,1,169.95,0.15
2141,864,5,3,387.05,0.0
2142,865,12,3,192.27,0.0
2143,865,3,4,244.94,0.05
2144,865,9,4,125.78,0.0
2145,865,16,4,152.75,0.0
2146,866,10,1,69.78,0.0
2147,867,12,2,192.27,0.1
2148,867,4,5,235.29,0.0
2149,867,3,1,244.94,0.0
2150,868,10,2,69.78,0.15
2151,869,17,3,175.72,0.15
2152,869,8,2,290.69,0.0
2153,869,7,3,178.21,0.0
2154,869,3,2,244.94,0.0
2155,870,8,2,290.69,0.0
2156,871,6,1,212.56,0.0
2157,871,9,1,125.78,0.0
2158,871,17,1,175.72,0.05
2159,871,11,5,219.22,0.1
2160,872,9,4,125.78,0.0
2161,872,7,4,178.21,0.0
2162,872,1,2,352.32,0.0
2163,873,17,3,175.72,0.0
2164,873,9,5,125.78,0.15
2165,874,5,5,387.05,0.0
2166,874,14,4,170.44,0.0
2167,874,16,2,152.75,0.0
2168,874,8,2,290.69,0.0
2169,875,10,3,69.78,0.0
2170,875,15,5,169.95,0.0
2171,876,6,4,212.56,0.0
2172,877,2,1,67.47,0.0
2173,877,5,5,387.05,0.0
2174,878,17,2,175.72,0.0
2175,878,2,5,67.47,0.0
2176,879,9,5,125.78,0.0
2177,879,7,4,178.21,0.0
2178,879,3,4,244.94,0.05
2179,880,17,5,175.72,0.0
2180,880,8,2,290.69,0.0
2181,880,12,4,192.27,0.15
2182,881,12,5,192.27,0.0
2183,882,17,3,175.72,0.0
2184,882,20,2,427.4,0.0
2185,882,7,5,178.21,0.0
2186,882,16,1,152.75,0.0
2187,883,12,3,192.27,0.0
2188,883,13,2,110.8,0.0
2189,884,15,3,169.95,0.05
2190,884,7,1,178.21,0.0
2191,884,8,1,290.69,0.0
2192,885,15,4,169.95,0.0
2193,885,7,1,178.21,0.15
2194,886,11,4,219.22,0.05
2195,886,16,5,152.75,0.0
2196,886,19,5,139.22,0.0
2197,887,10,1,69.78,0.0
2198,887,4,5,235.29,0.0
2199,887,7,4,178.21,0.0
2200,887,9,1,125.78,0.0
2201,888,11,2,219.22,0.0
2202,889,17,1,175.72,0.0
2203,889,4,5,235.29,0.1
2204,889,13,5,110.8,0.0
2205,890,17,2,175.72,0.0
2206,890,5,4,387.05,0.0
2207,891,9,5,125.78,0.0
2208,892,6,4,212.56,0.0
2209,892,4,3,235.29,0.0
2210,893,10,4,69.78,0.15
2211,893,2,4,67.47,0.05
2212,894,6,4,212.56,0.0
2213,895,8,2,290.69,0.0
2214,896,11,4,219.22,0.0
2215,896,20,4,427.4,0.0
2216,897,17,3,175.72,0.0
2217,897,8,5,290.69,0.0
2218,897,4,4,235.29,0.05
2219,898,17,1,175.72,0.0
2220,898,2,1,67.47,0.0
2221,898,18,1,311.1,0.0
2222,898,14,3,170.44,0.0
2223,899,14,5,170.44,0.15
2224,899,1,1,352.32,0.0
2225,899,2,1,67.47,0.0
2226,900,13,2,110.8,0.0
